n_features,k,n_samples,sample_id,difference
8,7,500000,54100,0.01
8,7,500000,57831,0.01
8,7,500000,59438,0.01
8,7,500000,60070,0.01
8,7,500000,60803,0.01
8,7,500000,63015,0.01
8,7,500000,64876,0.01
8,7,500000,65121,0.02
8,7,500000,65194,0.0099999999999999
8,7,500000,68061,0.01
8,7,500000,68436,0.01
8,7,500000,79171,0.01
8,7,500000,79909,0.01
8,7,500000,82378,0.01
8,7,500000,84094,0.01
8,7,500000,84169,0.0099999999999999
8,7,500000,85116,0.01
8,7,500000,85296,0.01
8,7,500000,86312,0.01
8,7,500000,87508,0.01
8,7,500000,88848,0.0199999999999999
8,7,500000,89742,0.01
8,7,500000,92889,0.0099999999999999
8,7,500000,94326,0.01
8,7,500000,94675,0.01
8,7,500000,94828,0.0099999999999999
8,7,500000,95929,0.04
8,7,500000,96672,0.01
8,7,500000,97715,0.01
8,7,500000,98525,0.01
8,7,500000,98991,0.05
8,7,500000,103573,0.0099999999999999
8,7,500000,105378,0.0099999999999999
8,7,500000,105975,0.01
8,7,500000,110740,0.01
8,7,500000,114753,0.01
8,7,500000,116826,0.01
8,7,500000,117123,0.0099999999999999
8,7,500000,117130,0.01
8,7,500000,120932,0.01
8,7,500000,123150,0.01
8,7,500000,123641,0.01
8,7,500000,123696,0.0099999999999999
8,7,500000,123716,0.01
8,7,500000,129196,0.0099999999999999
8,7,500000,129397,0.01
8,7,500000,129742,0.0099999999999999
8,7,500000,131934,0.01
8,7,500000,134582,0.01
8,7,500000,134854,0.01
8,7,500000,136767,0.01
8,7,500000,137616,0.01
8,7,500000,138207,0.01
8,7,500000,138974,0.01
8,7,500000,140970,0.0099999999999999
8,7,500000,141861,0.04
8,7,500000,143859,0.01
8,7,500000,143958,0.01
8,7,500000,146058,0.0299999999999999
8,7,500000,147327,0.01
8,7,500000,149020,0.01
8,7,500000,149039,0.0099999999999999
8,7,500000,149889,0.0099999999999999
8,7,500000,151052,0.0099999999999999
8,7,500000,151403,0.01
8,7,500000,152560,0.0099999999999999
8,7,500000,153013,0.01
8,7,500000,153854,0.0099999999999999
8,7,500000,157175,0.0099999999999999
8,7,500000,159830,0.01
8,7,500000,164211,0.01
8,7,500000,164671,0.01
8,7,500000,165038,0.01
8,7,500000,167295,0.0099999999999999
8,7,500000,167871,0.01
8,7,500000,168144,0.01
8,7,500000,168273,0.01
8,7,500000,168462,0.0099999999999999
8,7,500000,170691,0.01
8,7,500000,172111,0.01
8,7,500000,188330,0.03
8,7,500000,189963,0.01
8,7,500000,190259,0.0099999999999999
8,7,500000,190444,0.01
8,7,500000,191154,0.01
8,7,500000,192346,0.0099999999999999
8,7,500000,193627,0.0099999999999999
8,7,500000,194949,0.0299999999999999
8,7,500000,195567,0.01
8,7,500000,197162,0.01
8,7,500000,197230,0.0099999999999999
8,7,500000,197440,0.0199999999999999
8,7,500000,199856,0.0099999999999999
8,7,500000,200983,0.01
8,7,500000,213676,0.01
8,7,500000,214221,0.01
8,7,500000,217032,0.01
8,7,500000,217200,0.01
8,7,500000,218570,0.01
8,7,500000,226111,0.0099999999999999
8,7,500000,226352,0.01
8,7,500000,228087,0.01
8,7,500000,229917,0.01
8,7,500000,230760,0.01
8,7,500000,231638,0.01
8,7,500000,235959,0.01
8,7,500000,237655,0.0099999999999999
8,7,500000,237734,0.01
8,7,500000,239363,0.01
8,7,500000,241977,0.01
8,7,500000,242395,0.01
8,7,500000,243248,0.01
8,7,500000,247031,0.01
8,7,500000,252921,0.01
8,7,500000,254332,0.01
8,7,500000,255668,0.01
8,7,500000,257532,0.0099999999999999
8,7,500000,258585,0.01
8,7,500000,259845,0.01
8,7,500000,260947,0.0099999999999999
8,7,500000,262001,0.01
8,7,500000,265488,0.01
8,7,500000,266214,0.01
8,7,500000,267132,0.01
8,7,500000,267236,0.01
8,7,500000,270095,0.0099999999999999
8,7,500000,271769,0.01
8,7,500000,273789,0.01
8,7,500000,274839,0.0099999999999999
8,7,500000,275937,0.01
8,7,500000,280563,0.0099999999999999
8,7,500000,282827,0.03
8,7,500000,284897,0.0099999999999999
8,7,500000,287614,0.01
8,7,500000,288311,0.0099999999999999
8,7,500000,288444,0.01
8,7,500000,291873,0.01
8,7,500000,294068,0.01
8,7,500000,304062,0.01
8,7,500000,308529,0.01
8,7,500000,308691,0.01
8,7,500000,310856,0.01
8,7,500000,312898,0.03
8,7,500000,313564,0.0099999999999999
8,7,500000,314113,0.0099999999999999
8,7,500000,316291,0.0099999999999999
8,7,500000,316573,0.01
8,7,500000,316696,0.0199999999999999
8,7,500000,316729,0.0099999999999999
8,7,500000,317346,0.0099999999999999
8,7,500000,318217,0.01
8,7,500000,318802,0.01
8,7,500000,320515,0.01
8,7,500000,323497,0.0099999999999999
8,7,500000,325342,0.01
8,7,500000,326195,0.0099999999999999
8,7,500000,328810,0.0099999999999999
8,7,500000,331539,0.0099999999999999
8,7,500000,332946,0.01
8,7,500000,336655,0.01
8,7,500000,337152,0.04
8,7,500000,337896,0.01
8,7,500000,338235,0.01
8,7,500000,338633,0.01
8,7,500000,339320,0.01
8,7,500000,339450,0.01
8,7,500000,339487,0.01
8,7,500000,339791,0.01
8,7,500000,342257,0.0399999999999999
8,7,500000,346127,0.01
8,7,500000,346632,0.01
8,7,500000,346940,0.02
8,7,500000,346965,0.01
8,7,500000,349633,0.0099999999999999
8,7,500000,352302,0.01
8,7,500000,352586,0.0099999999999999
8,7,500000,354865,0.0099999999999999
8,7,500000,357957,0.01
8,7,500000,360694,0.01
8,7,500000,360939,0.01
8,7,500000,362217,0.01
8,7,500000,362444,0.0099999999999999
8,7,500000,362610,0.01
8,7,500000,364213,0.01
8,7,500000,368975,0.01
8,7,500000,372581,0.0099999999999999
8,7,500000,373912,0.01
8,7,500000,377149,0.0099999999999999
8,7,500000,377260,0.01
8,7,500000,379372,0.0099999999999999
8,7,500000,381075,0.02
8,7,500000,382907,0.01
8,7,500000,383070,0.01
8,7,500000,383972,0.0099999999999999
8,7,500000,384247,0.01
8,7,500000,384305,0.01
8,7,500000,385057,0.01
8,7,500000,386391,0.01
8,7,500000,389692,0.02
8,7,500000,389780,0.0099999999999999
8,7,500000,389860,0.01
8,7,500000,393067,0.01
8,7,500000,395035,0.01
8,7,500000,396215,0.0199999999999999
8,7,500000,397021,0.01
8,7,500000,397280,0.01
8,7,500000,400722,0.01
8,7,500000,401653,0.01
8,7,500000,403124,0.01
8,7,500000,404390,0.01
8,7,500000,406118,0.01
8,7,500000,406160,0.01
8,7,500000,407753,0.0199999999999999
8,7,500000,409746,0.01
8,7,500000,410268,0.01
8,7,500000,410525,0.0099999999999999
8,7,500000,411310,0.0099999999999999
8,7,500000,414863,0.01
8,7,500000,415907,0.0099999999999999
8,7,500000,417321,0.0099999999999999
8,7,500000,419386,0.01
8,7,500000,421597,0.01
8,7,500000,423016,0.01
8,7,500000,423087,0.01
8,7,500000,423668,0.01
8,7,500000,424183,0.0099999999999999
8,7,500000,424649,0.01
8,7,500000,428032,0.01
8,7,500000,429493,0.01
8,7,500000,429916,0.0199999999999999
8,7,500000,436419,0.01
8,7,500000,436800,0.01
8,7,500000,437975,0.01
8,7,500000,439702,0.01
8,7,500000,440505,0.02
8,7,500000,442590,0.01
8,7,500000,444400,0.05
8,7,500000,444627,0.01
8,7,500000,446953,0.01
8,7,500000,449917,0.0099999999999999
8,7,500000,451749,0.0099999999999999
8,7,500000,456815,0.01
8,7,500000,457425,0.01
8,7,500000,459470,0.0099999999999999
8,7,500000,459927,0.01
8,7,500000,461911,0.01
8,7,500000,462016,0.01
8,7,500000,462384,0.01
8,7,500000,466002,0.01
8,7,500000,466288,0.01
8,7,500000,466635,0.01
8,7,500000,468364,0.01
8,7,500000,469585,0.01
8,7,500000,471560,0.03
8,7,500000,472787,0.0099999999999999
8,7,500000,472863,0.01
8,7,500000,476686,0.01
8,7,500000,476781,0.01
8,7,500000,477589,0.01
8,7,500000,479992,0.0199999999999999
8,7,500000,480515,0.02
8,7,500000,481187,0.01
8,7,500000,481511,0.0099999999999999
8,7,500000,481688,0.0199999999999999
8,7,500000,481778,0.0099999999999999
8,7,500000,483050,0.01
8,7,500000,487449,0.01
8,7,500000,487536,0.0099999999999999
8,7,500000,490074,0.01
8,7,500000,490384,0.01
8,7,500000,491598,0.01
8,7,500000,493111,0.01
8,7,500000,495112,0.0099999999999999
8,7,500000,496659,0.01
8,7,500000,497288,0.01
8,7,500000,498845,0.01
8,7,500000,499584,0.01
9,8,500000,1522,0.0099999999999999
9,8,500000,3984,0.01
9,8,500000,4245,0.01
9,8,500000,6172,0.01
9,8,500000,7429,0.01
9,8,500000,12210,0.01
9,8,500000,13350,0.01
9,8,500000,14064,0.01
9,8,500000,14598,0.0099999999999999
9,8,500000,15986,0.01
9,8,500000,17800,0.01
9,8,500000,21723,0.01
9,8,500000,24817,0.03
9,8,500000,28159,0.01
9,8,500000,28350,0.0199999999999999
9,8,500000,32106,0.01
9,8,500000,32157,0.0099999999999999
9,8,500000,35684,0.02
9,8,500000,36928,0.01
9,8,500000,39929,0.01
9,8,500000,45024,0.0099999999999999
9,8,500000,46315,0.0099999999999999
9,8,500000,50997,0.01
9,8,500000,51986,0.01
9,8,500000,55402,0.01
9,8,500000,58509,0.01
9,8,500000,59864,0.01
9,8,500000,63237,0.0099999999999999
9,8,500000,65834,0.01
9,8,500000,66130,0.0099999999999999
9,8,500000,68295,0.01
9,8,500000,72830,0.03
9,8,500000,76365,0.0099999999999999
9,8,500000,76368,0.01
9,8,500000,84489,0.01
9,8,500000,86872,0.01
9,8,500000,90433,0.01
9,8,500000,92792,0.0099999999999999
9,8,500000,92937,0.0099999999999999
9,8,500000,97941,0.01
9,8,500000,102239,0.01
9,8,500000,102394,0.0099999999999999
9,8,500000,108652,0.01
9,8,500000,117597,0.0099999999999999
9,8,500000,123150,0.01
9,8,500000,130742,0.01
9,8,500000,133740,0.01
9,8,500000,138128,0.0099999999999999
9,8,500000,139208,0.01
9,8,500000,144767,0.0199999999999999
9,8,500000,169671,0.01
9,8,500000,170522,0.01
9,8,500000,171014,0.01
9,8,500000,172199,0.0099999999999999
9,8,500000,174910,0.01
9,8,500000,178943,0.04
9,8,500000,181776,0.01
9,8,500000,183053,0.0099999999999999
9,8,500000,186104,0.0099999999999999
9,8,500000,204037,0.01
9,8,500000,207676,0.01
9,8,500000,209000,0.0099999999999999
9,8,500000,209501,0.01
9,8,500000,212485,0.01
9,8,500000,215432,0.01
9,8,500000,219771,0.01
9,8,500000,221426,0.0099999999999999
9,8,500000,221653,0.02
9,8,500000,230179,0.01
9,8,500000,231490,0.0099999999999999
9,8,500000,242940,0.01
9,8,500000,246975,0.01
9,8,500000,251474,0.01
9,8,500000,253497,0.0099999999999999
9,8,500000,253728,0.03
9,8,500000,261145,0.0099999999999999
9,8,500000,261596,0.01
9,8,500000,262363,0.01
9,8,500000,265088,0.0099999999999999
9,8,500000,270928,0.01
9,8,500000,271436,0.01
9,8,500000,273122,0.01
9,8,500000,281913,0.01
9,8,500000,281923,0.01
9,8,500000,283720,0.01
9,8,500000,284139,0.01
9,8,500000,290404,0.0099999999999999
9,8,500000,293731,0.01
9,8,500000,297820,0.0099999999999999
9,8,500000,299907,0.01
9,8,500000,315681,0.01
9,8,500000,316319,0.01
9,8,500000,321956,0.01
9,8,500000,329701,0.0099999999999999
9,8,500000,331121,0.01
9,8,500000,335749,0.01
9,8,500000,337277,0.01
9,8,500000,343922,0.01
9,8,500000,347944,0.01
9,8,500000,350970,0.01
9,8,500000,355240,0.02
9,8,500000,355617,0.01
9,8,500000,356881,0.01
9,8,500000,357189,0.01
9,8,500000,360847,0.01
9,8,500000,363728,0.01
9,8,500000,363943,0.0099999999999999
9,8,500000,364742,0.01
9,8,500000,366388,0.01
9,8,500000,368294,0.01
9,8,500000,370537,0.01
9,8,500000,371430,0.01
9,8,500000,372341,0.01
9,8,500000,374134,0.01
9,8,500000,379172,0.01
9,8,500000,381105,0.01
9,8,500000,383327,0.01
9,8,500000,384688,0.05
9,8,500000,384809,0.01
9,8,500000,386242,0.01
9,8,500000,396704,0.0099999999999999
9,8,500000,397088,0.0099999999999999
9,8,500000,402909,0.0099999999999999
9,8,500000,403832,0.01
9,8,500000,404340,0.0099999999999999
9,8,500000,412902,0.01
9,8,500000,419819,0.0099999999999999
9,8,500000,425990,0.01
9,8,500000,431149,0.01
9,8,500000,434800,0.01
9,8,500000,435082,0.01
9,8,500000,441233,0.01
9,8,500000,441319,0.01
9,8,500000,444553,0.0099999999999999
9,8,500000,444998,0.01
9,8,500000,445581,0.01
9,8,500000,456335,0.01
9,8,500000,461557,0.01
9,8,500000,461883,0.01
9,8,500000,463803,0.01
9,8,500000,468838,0.01
9,8,500000,473699,0.0099999999999999
9,8,500000,480620,0.01
9,8,500000,484974,0.01
9,8,500000,494799,0.01
9,8,500000,496328,0.0099999999999999
10,9,500000,1324,0.0099999999999999
10,9,500000,4842,0.01
10,9,500000,8100,0.01
10,9,500000,10778,0.01
10,9,500000,22836,0.01
10,9,500000,37006,0.01
10,9,500000,53939,0.01
10,9,500000,57228,0.0099999999999999
10,9,500000,68106,0.01
10,9,500000,82885,0.01
10,9,500000,84724,0.01
10,9,500000,91194,0.01
10,9,500000,98246,0.0099999999999999
10,9,500000,129284,0.01
10,9,500000,133099,0.01
10,9,500000,140701,0.01
10,9,500000,143287,0.01
10,9,500000,152579,0.01
10,9,500000,154773,0.01
10,9,500000,159740,0.01
10,9,500000,161068,0.01
10,9,500000,170603,0.01
10,9,500000,172857,0.01
10,9,500000,175589,0.01
10,9,500000,184602,0.01
10,9,500000,185518,0.01
10,9,500000,186539,0.01
10,9,500000,201015,0.0099999999999999
10,9,500000,214022,0.01
10,9,500000,222806,0.01
10,9,500000,228459,0.01
10,9,500000,240616,0.01
10,9,500000,241207,0.0099999999999999
10,9,500000,245637,0.01
10,9,500000,248479,0.01
10,9,500000,260211,0.01
10,9,500000,267241,0.01
10,9,500000,275685,0.0099999999999999
10,9,500000,283483,0.01
10,9,500000,303058,0.03
10,9,500000,304307,0.0099999999999999
10,9,500000,314222,0.01
10,9,500000,315557,0.0099999999999999
10,9,500000,322624,0.02
10,9,500000,324913,0.01
10,9,500000,327604,0.11
10,9,500000,328362,0.01
10,9,500000,343923,0.01
10,9,500000,366469,0.01
10,9,500000,366557,0.01
10,9,500000,367885,0.01
10,9,500000,384423,0.0099999999999999
10,9,500000,388605,0.0099999999999999
10,9,500000,393753,0.0199999999999999
10,9,500000,403142,0.0099999999999999
10,9,500000,404205,0.0099999999999999
10,9,500000,404945,0.01
10,9,500000,407772,0.01
10,9,500000,411639,0.01
10,9,500000,421029,0.01
10,9,500000,439588,0.01
10,9,500000,444300,0.01
10,9,500000,446614,0.01
10,9,500000,455777,0.01
10,9,500000,460504,0.0099999999999999
10,9,500000,460828,0.01
10,9,500000,463985,0.0099999999999999
10,9,500000,466449,0.01
10,9,500000,470422,0.01
10,9,500000,473710,0.0099999999999999
10,9,500000,478201,0.01
7,6,50000,1317,0.010000000000000009
7,6,50000,3512,0.009999999999999981
7,6,50000,4100,0.010000000000000009
7,6,50000,4943,0.009999999999999953
7,6,50000,5509,0.009999999999999981
7,6,50000,5517,0.009999999999999953
7,6,50000,6685,0.010000000000000009
7,6,50000,7026,0.009999999999999981
7,6,50000,7246,0.010000000000000009
7,6,50000,7638,0.010000000000000009
7,6,50000,8066,0.010000000000000009
7,6,50000,10758,0.009999999999999981
7,6,50000,12170,0.010000000000000009
7,6,50000,12261,0.010000000000000009
7,6,50000,13007,0.009999999999999981
7,6,50000,16068,0.010000000000000009
7,6,50000,17876,0.009999999999999995
7,6,50000,20468,0.010000000000000009
7,6,50000,21929,0.010000000000000009
7,6,50000,22301,0.010000000000000009
7,6,50000,23059,0.009999999999999981
7,6,50000,23564,0.020000000000000018
7,6,50000,24173,0.009999999999999981
7,6,50000,24724,0.009999999999999981
7,6,50000,25817,0.009999999999999981
7,6,50000,26469,0.010000000000000009
7,6,50000,27528,0.020000000000000018
7,6,50000,28845,0.010000000000000009
7,6,50000,30116,0.009999999999999981
7,6,50000,30333,0.010000000000000009
7,6,50000,30936,0.010000000000000009
7,6,50000,31105,0.009999999999999981
7,6,50000,31852,0.010000000000000009
7,6,50000,32120,0.020000000000000018
7,6,50000,32366,0.03999999999999998
7,6,50000,33069,0.009999999999999981
7,6,50000,33290,0.010000000000000009
7,6,50000,34957,0.010000000000000009
7,6,50000,35427,0.010000000000000009
7,6,50000,35942,0.010000000000000009
7,6,50000,36336,0.010000000000000009
7,6,50000,36353,0.009999999999999981
7,6,50000,37180,0.04999999999999999
7,6,50000,37589,0.010000000000000009
7,6,50000,38344,0.009999999999999953
7,6,50000,40133,0.009999999999999981
7,6,50000,40747,0.010000000000000009
7,6,50000,40806,0.010000000000000009
7,6,50000,40979,0.010000000000000009
7,6,50000,41147,0.010000000000000009
7,6,50000,41860,0.010000000000000009
7,6,50000,43011,0.010000000000000009
7,6,50000,43653,0.009999999999999981
7,6,50000,43674,0.010000000000000009
7,6,50000,44692,0.009999999999999995
7,6,50000,44698,0.010000000000000009
7,6,50000,45761,0.009999999999999981
7,6,50000,46438,0.009999999999999981
7,6,50000,47476,0.010000000000000009
7,6,50000,48941,0.010000000000000009
7,6,50000,49462,0.010000000000000009
8,7,50000,3668,0.010000000000000009
8,7,50000,7528,0.009999999999999981
8,7,50000,9146,0.010000000000000009
8,7,50000,10885,0.010000000000000009
8,7,50000,15201,0.010000000000000009
8,7,50000,20327,0.010000000000000009
8,7,50000,22804,0.009999999999999981
8,7,50000,23188,0.009999999999999981
8,7,50000,23973,0.010000000000000009
8,7,50000,25483,0.009999999999999953
8,7,50000,27423,0.010000000000000009
8,7,50000,29393,0.010000000000000009
8,7,50000,29542,0.010000000000000009
8,7,50000,30612,0.009999999999999981
8,7,50000,31005,0.009999999999999981
8,7,50000,31473,0.010000000000000009
8,7,50000,33929,0.03
8,7,50000,35354,0.010000000000000009
8,7,50000,35516,0.010000000000000009
8,7,50000,37663,0.010000000000000009
8,7,50000,39761,0.010000000000000009
8,7,50000,44340,0.010000000000000009
8,7,50000,44395,0.010000000000000009
8,7,50000,45442,0.010000000000000009
8,7,50000,46959,0.009999999999999981
8,7,50000,47633,0.010000000000000009
8,7,50000,49779,0.009999999999999981
9,8,50000,3385,0.010000000000000009
9,8,50000,3528,0.009999999999999981
9,8,50000,8452,0.010000000000000009
9,8,50000,12269,0.010000000000000009
9,8,50000,13499,0.010000000000000009
9,8,50000,13683,0.010000000000000009
9,8,50000,14313,0.010000000000000009
9,8,50000,15329,0.010000000000000009
9,8,50000,22039,0.010000000000000009
9,8,50000,22898,0.010000000000000009
9,8,50000,24145,0.009999999999999981
9,8,50000,25187,0.010000000000000009
9,8,50000,26457,0.010000000000000009
9,8,50000,30213,0.010000000000000009
9,8,50000,32835,0.009999999999999953
9,8,50000,33325,0.009999999999999953
9,8,50000,45126,0.009999999999999953
9,8,50000,49112,0.009999999999999953
10,9,50000,14083,0.010000000000000009
10,9,50000,16621,0.010000000000000009
10,9,50000,18817,0.010000000000000009
10,9,50000,20523,0.010000000000000009
10,9,50000,22869,0.009999999999999981
10,9,50000,45254,0.01999999999999999
10,9,50000,46746,0.009999999999999953
