n_features,k,n_samples,sample_id,difference
7,6,10000,888,0.020000000000000018
7,6,10000,889,0.020000000000000018
7,6,10000,891,0.020000000000000018
7,6,10000,900,0.019999999999999962
7,6,10000,901,0.009999999999999953
7,6,10000,902,0.019999999999999962
7,6,10000,903,0.010000000000000009
7,6,10000,906,0.040000000000000036
7,6,10000,910,0.010000000000000009
7,6,10000,912,0.019999999999999962
7,6,10000,914,0.010000000000000009
7,6,10000,918,0.010000000000000009
7,6,10000,921,0.030000000000000027
7,6,10000,923,0.02999999999999997
7,6,10000,927,0.009999999999999981
7,6,10000,939,0.019999999999999962
7,6,10000,940,0.03999999999999998
7,6,10000,943,0.09000000000000002
7,6,10000,949,0.06
7,6,10000,953,0.030000000000000027
7,6,10000,957,0.03
7,6,10000,959,0.06
7,6,10000,960,0.03
7,6,10000,971,0.020000000000000018
7,6,10000,974,0.010000000000000009
7,6,10000,976,0.04999999999999999
7,6,10000,980,0.02999999999999997
7,6,10000,981,0.010000000000000009
7,6,10000,982,0.03999999999999998
7,6,10000,988,0.03999999999999998
7,6,10000,993,0.019999999999999962
7,6,10000,997,0.010000000000000009
7,6,10000,1002,0.010000000000000009
7,6,10000,1009,0.010000000000000009
7,6,10000,1013,0.030000000000000027
7,6,10000,1023,0.030000000000000027
7,6,10000,1028,0.04999999999999999
7,6,10000,1031,0.03999999999999998
7,6,10000,1037,0.010000000000000009
7,6,10000,1039,0.060000000000000026
7,6,10000,1048,0.020000000000000018
7,6,10000,1052,0.020000000000000018
7,6,10000,1058,0.04000000000000001
7,6,10000,1059,0.04000000000000001
7,6,10000,1060,0.010000000000000009
7,6,10000,1062,0.019999999999999962
7,6,10000,1065,0.010000000000000009
7,6,10000,1067,0.020000000000000018
7,6,10000,1068,0.04999999999999999
7,6,10000,1069,0.019999999999999962
7,6,10000,1071,0.010000000000000009
7,6,10000,1072,0.019999999999999962
7,6,10000,1077,0.010000000000000009
7,6,10000,1078,0.02999999999999997
7,6,10000,1080,0.040000000000000036
7,6,10000,1081,0.09
7,6,10000,1084,0.06
7,6,10000,1085,0.020000000000000018
7,6,10000,1086,0.020000000000000018
7,6,10000,1087,0.04000000000000001
7,6,10000,1091,0.020000000000000018
7,6,10000,1092,0.030000000000000027
7,6,10000,1093,0.05000000000000002
7,6,10000,1095,0.010000000000000009
7,6,10000,1098,0.010000000000000009
7,6,10000,1102,0.009999999999999953
7,6,10000,1103,0.010000000000000009
7,6,10000,1109,0.010000000000000009
7,6,10000,1110,0.010000000000000009
7,6,10000,1112,0.030000000000000027
7,6,10000,1114,0.009999999999999981
7,6,10000,1115,0.010000000000000009
7,6,10000,1116,0.030000000000000027
7,6,10000,1119,0.07
7,6,10000,1126,0.04999999999999999
7,6,10000,1130,0.02999999999999997
7,6,10000,1134,0.019999999999999962
7,6,10000,1135,0.020000000000000018
7,6,10000,1139,0.010000000000000009
7,6,10000,1141,0.04000000000000001
7,6,10000,1143,0.04999999999999999
7,6,10000,1146,0.03999999999999998
7,6,10000,1148,0.01999999999999999
7,6,10000,1152,0.03999999999999998
7,6,10000,1157,0.06
7,6,10000,1159,0.010000000000000009
7,6,10000,1160,0.010000000000000009
7,6,10000,1161,0.010000000000000009
7,6,10000,1162,0.019999999999999962
7,6,10000,1163,0.060000000000000026
7,6,10000,1164,0.009999999999999981
7,6,10000,1169,0.030000000000000027
7,6,10000,1176,0.010000000000000009
7,6,10000,1178,0.010000000000000009
7,6,10000,1179,0.06
7,6,10000,1180,0.020000000000000018
7,6,10000,1185,0.010000000000000009
7,6,10000,1187,0.020000000000000018
7,6,10000,1190,0.040000000000000036
7,6,10000,1193,0.06
7,6,10000,1194,0.04000000000000001
7,6,10000,1196,0.01999999999999999
7,6,10000,1202,0.03999999999999998
7,6,10000,1203,0.03
7,6,10000,1204,0.01999999999999999
7,6,10000,1207,0.019999999999999962
7,6,10000,1209,0.020000000000000018
7,6,10000,1214,0.020000000000000018
7,6,10000,1215,0.009999999999999981
