n_features,k,n_samples,sample_id,difference
7,6,10000,8087,0.010000000000000009
7,6,10000,8089,0.01999999999999999
7,6,10000,8090,0.09000000000000002
7,6,10000,8091,0.020000000000000004
7,6,10000,8092,0.05000000000000002
7,6,10000,8093,0.05000000000000002
7,6,10000,8094,0.040000000000000036
7,6,10000,8098,0.07
7,6,10000,8099,0.01999999999999999
7,6,10000,8100,0.020000000000000004
7,6,10000,8101,0.04000000000000001
7,6,10000,8102,0.06
7,6,10000,8106,0.07
7,6,10000,8107,0.07999999999999999
7,6,10000,8108,0.06
7,6,10000,8111,0.03
7,6,10000,8112,0.03999999999999998
7,6,10000,8116,0.030000000000000027
7,6,10000,8118,0.010000000000000009
7,6,10000,8120,0.010000000000000009
7,6,10000,8121,0.01999999999999999
7,6,10000,8128,0.04000000000000001
7,6,10000,8131,0.04000000000000001
7,6,10000,8134,0.03
7,6,10000,8135,0.03
7,6,10000,8136,0.04999999999999999
7,6,10000,8137,0.01999999999999999
7,6,10000,8139,0.009999999999999981
7,6,10000,8140,0.06
7,6,10000,8141,0.01999999999999999
7,6,10000,8142,0.04000000000000001
7,6,10000,8145,0.03999999999999998
7,6,10000,8148,0.019999999999999962
7,6,10000,8152,0.04000000000000001
7,6,10000,8153,0.09999999999999998
7,6,10000,8155,0.010000000000000009
7,6,10000,8156,0.030000000000000013
7,6,10000,8157,0.03
7,6,10000,8159,0.04000000000000001
7,6,10000,8161,0.039999999999999994
7,6,10000,8172,0.05000000000000002
7,6,10000,8173,0.04999999999999999
7,6,10000,8177,0.03
7,6,10000,8179,0.009999999999999981
7,6,10000,8180,0.03
7,6,10000,8183,0.04000000000000001
7,6,10000,8185,0.01999999999999999
7,6,10000,8191,0.05000000000000002
7,6,10000,8198,0.03999999999999998
7,6,10000,8201,0.10999999999999999
7,6,10000,8202,0.01999999999999999
7,6,10000,8208,0.020000000000000018
7,6,10000,8210,0.01999999999999999
7,6,10000,8212,0.04000000000000001
7,6,10000,8213,0.03
7,6,10000,8215,0.05000000000000002
7,6,10000,8217,0.01999999999999999
7,6,10000,8218,0.010000000000000009
7,6,10000,8219,0.06
7,6,10000,8223,0.09
7,6,10000,8224,0.020000000000000018
7,6,10000,8226,0.07
7,6,10000,8227,0.03
7,6,10000,8228,0.010000000000000009
7,6,10000,8232,0.03999999999999998
7,6,10000,8234,0.03
7,6,10000,8236,0.05000000000000002
7,6,10000,8237,0.09999999999999998
7,6,10000,8239,0.04999999999999999
7,6,10000,8241,0.010000000000000009
7,6,10000,8242,0.010000000000000009
7,6,10000,8249,0.010000000000000009
7,6,10000,8250,0.020000000000000018
7,6,10000,8251,0.15
7,6,10000,8260,0.01999999999999999
7,6,10000,8266,0.04999999999999999
7,6,10000,8267,0.04000000000000001
7,6,10000,8268,0.03
7,6,10000,8272,0.06999999999999998
7,6,10000,8275,0.01999999999999999
7,6,10000,8278,0.019999999999999962
7,6,10000,8279,0.03
7,6,10000,8283,0.09
7,6,10000,8284,0.03
7,6,10000,8287,0.04999999999999999
7,6,10000,8290,0.04000000000000001
7,6,10000,8293,0.01999999999999999
7,6,10000,8294,0.07
7,6,10000,8295,0.03
7,6,10000,8296,0.020000000000000018
7,6,10000,8298,0.009999999999999981
7,6,10000,8299,0.04000000000000001
7,6,10000,8301,0.009999999999999981
7,6,10000,8303,0.060000000000000026
7,6,10000,8305,0.07
7,6,10000,8307,0.010000000000000009
7,6,10000,8312,0.01
7,6,10000,8316,0.07000000000000003
7,6,10000,8320,0.07
7,6,10000,8322,0.1
7,6,10000,8324,0.010000000000000009
7,6,10000,8325,0.05000000000000002
7,6,10000,8326,0.010000000000000009
7,6,10000,8327,0.010000000000000009
7,6,10000,8328,0.009999999999999981
7,6,10000,8331,0.009999999999999995
7,6,10000,8333,0.05000000000000002
7,6,10000,8335,0.09000000000000001
7,6,10000,8337,0.05000000000000002
7,6,10000,8339,0.07
7,6,10000,8341,0.030000000000000013
7,6,10000,8347,0.03
7,6,10000,8349,0.010000000000000009
7,6,10000,8352,0.060000000000000026
7,6,10000,8355,0.07
7,6,10000,8357,0.04000000000000001
7,6,10000,8360,0.03
7,6,10000,8361,0.03
7,6,10000,8363,0.07
7,6,10000,8365,0.009999999999999995
7,6,10000,8366,0.06999999999999998
7,6,10000,8367,0.06000000000000001
7,6,10000,8370,0.05000000000000002
7,6,10000,8372,0.030000000000000027
7,6,10000,8373,0.04999999999999999
7,6,10000,8378,0.020000000000000018
7,6,10000,8383,0.010000000000000009
7,6,10000,8387,0.04
7,6,10000,8388,0.09
7,6,10000,8389,0.04999999999999999
7,6,10000,8390,0.04999999999999999
7,6,10000,8391,0.039999999999999994
7,6,10000,8392,0.04000000000000001
7,6,10000,8393,0.010000000000000009
7,6,10000,8397,0.03
7,6,10000,8398,0.03
7,6,10000,8409,0.04999999999999999
7,6,10000,8413,0.020000000000000004
7,6,10000,8414,0.039999999999999994
7,6,10000,8417,0.1
7,6,10000,8425,0.03
7,6,10000,8427,0.04999999999999999
7,6,10000,8428,0.03999999999999998
7,6,10000,8430,0.07
7,6,10000,8431,0.010000000000000009
7,6,10000,8433,0.010000000000000009
7,6,10000,8434,0.07
7,6,10000,8436,0.020000000000000004
7,6,10000,8437,0.020000000000000018
7,6,10000,8439,0.020000000000000018
7,6,10000,8442,0.039999999999999994
7,6,10000,8443,0.07
7,6,10000,8444,0.06
7,6,10000,8448,0.13
7,6,10000,8452,0.09000000000000002
7,6,10000,8453,0.01999999999999999
7,6,10000,8454,0.009999999999999981
7,6,10000,8455,0.010000000000000009
7,6,10000,8457,0.08
7,6,10000,8458,0.04999999999999999
7,6,10000,8468,0.020000000000000018
7,6,10000,8470,0.009999999999999995
7,6,10000,8471,0.01999999999999999
7,6,10000,8472,0.009999999999999981
7,6,10000,8473,0.07
7,6,10000,8474,0.09
7,6,10000,8475,0.09
7,6,10000,8477,0.07999999999999999
7,6,10000,8481,0.010000000000000009
7,6,10000,8487,0.08
7,6,10000,8488,0.04999999999999999
7,6,10000,8490,0.039999999999999994
7,6,10000,8491,0.04000000000000001
7,6,10000,8492,0.09999999999999998
7,6,10000,8494,0.07999999999999999
7,6,10000,8496,0.03999999999999998
7,6,10000,8501,0.009999999999999981
7,6,10000,8504,0.060000000000000005
7,6,10000,8506,0.09
7,6,10000,8507,0.009999999999999995
7,6,10000,8509,0.009999999999999981
7,6,10000,8510,0.040000000000000036
7,6,10000,8511,0.009999999999999981
7,6,10000,8513,0.01999999999999999
7,6,10000,8517,0.07
7,6,10000,8521,0.020000000000000018
7,6,10000,8526,0.03
7,6,10000,8527,0.06
7,6,10000,8528,0.06
7,6,10000,8529,0.039999999999999994
7,6,10000,8533,0.04000000000000001
7,6,10000,8541,0.07999999999999999
7,6,10000,8542,0.01999999999999999
7,6,10000,8543,0.030000000000000027
7,6,10000,8545,0.009999999999999995
7,6,10000,8546,0.06
7,6,10000,8548,0.01999999999999999
7,6,10000,8551,0.05000000000000002
7,6,10000,8553,0.04000000000000001
7,6,10000,8555,0.03
7,6,10000,8558,0.009999999999999995
7,6,10000,8559,0.009999999999999981
7,6,10000,8560,0.020000000000000004
7,6,10000,8565,0.03999999999999998
7,6,10000,8567,0.03999999999999998
7,6,10000,8568,0.009999999999999995
7,6,10000,8571,0.060000000000000026
7,6,10000,8574,0.010000000000000009
7,6,10000,8575,0.05000000000000002
7,6,10000,8581,0.07
7,6,10000,8583,0.060000000000000026
7,6,10000,8585,0.009999999999999981
7,6,10000,8587,0.06
7,6,10000,8588,0.04999999999999999
7,6,10000,8590,0.1
7,6,10000,8592,0.020000000000000004
7,6,10000,8594,0.03
7,6,10000,8596,0.04999999999999999
7,6,10000,8600,0.010000000000000009
7,6,10000,8601,0.040000000000000036
7,6,10000,8602,0.03
7,6,10000,8604,0.020000000000000018
7,6,10000,8605,0.01999999999999999
7,6,10000,8609,0.07
7,6,10000,8612,0.03
7,6,10000,8614,0.07
7,6,10000,8615,0.05
7,6,10000,8616,0.05
7,6,10000,8618,0.009999999999999981
7,6,10000,8621,0.03
7,6,10000,8622,0.01999999999999999
7,6,10000,8625,0.09
7,6,10000,8626,0.039999999999999994
7,6,10000,8627,0.04000000000000001
7,6,10000,8633,0.009999999999999981
7,6,10000,8634,0.01999999999999999
7,6,10000,8635,0.07
7,6,10000,8637,0.06
7,6,10000,8639,0.03
7,6,10000,8645,0.06
7,6,10000,8646,0.010000000000000009
7,6,10000,8649,0.010000000000000009
7,6,10000,8650,0.05000000000000002
7,6,10000,8651,0.06
7,6,10000,8653,0.10999999999999999
7,6,10000,8654,0.06
7,6,10000,8655,0.06
7,6,10000,8656,0.04000000000000001
7,6,10000,8658,0.06
7,6,10000,8660,0.04999999999999999
7,6,10000,8663,0.04999999999999999
7,6,10000,8665,0.01999999999999999
7,6,10000,8667,0.03
7,6,10000,8668,0.03999999999999998
7,6,10000,8670,0.04000000000000001
7,6,10000,8675,0.010000000000000009
7,6,10000,8678,0.06
7,6,10000,8681,0.01999999999999999
7,6,10000,8687,0.01999999999999999
7,6,10000,8689,0.009999999999999995
7,6,10000,8692,0.05000000000000002
7,6,10000,8693,0.03
7,6,10000,8694,0.010000000000000009
7,6,10000,8696,0.09
7,6,10000,8699,0.07
7,6,10000,8700,0.05000000000000002
7,6,10000,8701,0.03
7,6,10000,8704,0.03
7,6,10000,8710,0.030000000000000013
7,6,10000,8711,0.04999999999999999
7,6,10000,8715,0.06
7,6,10000,8716,0.06
7,6,10000,8720,0.01999999999999999
7,6,10000,8721,0.01999999999999999
7,6,10000,8722,0.009999999999999995
7,6,10000,8724,0.08000000000000002
7,6,10000,8729,0.009999999999999981
7,6,10000,8732,0.010000000000000009
7,6,10000,8736,0.03999999999999998
7,6,10000,8737,0.01999999999999999
7,6,10000,8739,0.04999999999999999
7,6,10000,8741,0.07
7,6,10000,8745,0.07
7,6,10000,8746,0.07
7,6,10000,8748,0.01999999999999999
7,6,10000,8749,0.02999999999999997
7,6,10000,8755,0.02999999999999997
7,6,10000,8758,0.010000000000000009
7,6,10000,8760,0.04000000000000001
7,6,10000,8761,0.010000000000000009
7,6,10000,8764,0.010000000000000009
7,6,10000,8767,0.009999999999999981
7,6,10000,8769,0.020000000000000004
7,6,10000,8770,0.05000000000000002
7,6,10000,8774,0.04999999999999999
7,6,10000,8779,0.01999999999999999
7,6,10000,8783,0.009999999999999981
7,6,10000,8784,0.06
7,6,10000,8789,0.010000000000000009
7,6,10000,8793,0.030000000000000013
7,6,10000,8797,0.020000000000000004
7,6,10000,8798,0.03
7,6,10000,8801,0.03
7,6,10000,8803,0.030000000000000027
7,6,10000,8804,0.020000000000000018
7,6,10000,8805,0.15
7,6,10000,8808,0.1
7,6,10000,8811,0.04000000000000001
7,6,10000,8812,0.04000000000000001
7,6,10000,8814,0.06
7,6,10000,8818,0.06999999999999998
7,6,10000,8821,0.010000000000000009
7,6,10000,8827,0.07
7,6,10000,8828,0.020000000000000018
7,6,10000,8829,0.01999999999999999
7,6,10000,8832,0.03999999999999998
7,6,10000,8834,0.01999999999999999
7,6,10000,8836,0.09
7,6,10000,8844,0.010000000000000009
7,6,10000,8848,0.07999999999999999
7,6,10000,8849,0.009999999999999981
7,6,10000,8853,0.03
7,6,10000,8854,0.04999999999999999
7,6,10000,8855,0.06999999999999995
7,6,10000,8856,0.03
7,6,10000,8858,0.04999999999999999
7,6,10000,8860,0.010000000000000009
7,6,10000,8864,0.04000000000000001
7,6,10000,8865,0.05000000000000002
7,6,10000,8866,0.07
7,6,10000,8868,0.01999999999999999
7,6,10000,8872,0.03999999999999998
7,6,10000,8873,0.08000000000000002
7,6,10000,8876,0.04999999999999999
7,6,10000,8878,0.07
7,6,10000,8880,0.06
7,6,10000,8881,0.05000000000000002
7,6,10000,8882,0.03999999999999998
7,6,10000,8887,0.04000000000000001
7,6,10000,8892,0.09999999999999999
7,6,10000,8895,0.03
7,6,10000,8898,0.03999999999999998
7,6,10000,8899,0.04999999999999999
7,6,10000,8900,0.03
7,6,10000,8901,0.08000000000000002
7,6,10000,8909,0.020000000000000018
7,6,10000,8916,0.05000000000000002
7,6,10000,8918,0.020000000000000018
7,6,10000,8920,0.06
7,6,10000,8926,0.07
7,6,10000,8929,0.1
7,6,10000,8934,0.06
7,6,10000,8935,0.03
7,6,10000,8936,0.020000000000000018
7,6,10000,8937,0.09
7,6,10000,8940,0.03999999999999998
7,6,10000,8941,0.06
7,6,10000,8943,0.01999999999999999
7,6,10000,8945,0.020000000000000018
7,6,10000,8946,0.12
7,6,10000,8948,0.020000000000000018
7,6,10000,8954,0.05000000000000002
7,6,10000,8956,0.07999999999999999
7,6,10000,8959,0.05999999999999997
7,6,10000,8961,0.03
7,6,10000,8962,0.03
7,6,10000,8964,0.12000000000000002
7,6,10000,8966,0.01999999999999999
7,6,10000,8969,0.01999999999999999
7,6,10000,8979,0.03999999999999998
7,6,10000,8980,0.03
7,6,10000,8983,0.009999999999999995
7,6,10000,8985,0.05000000000000002
7,6,10000,8987,0.07
7,6,10000,8990,0.03
7,6,10000,8996,0.06
7,6,10000,9000,0.03
7,6,10000,9003,0.03
7,6,10000,9012,0.11000000000000001
7,6,10000,9014,0.03
7,6,10000,9017,0.04999999999999999
7,6,10000,9020,0.01999999999999999
7,6,10000,9022,0.09999999999999998
7,6,10000,9025,0.060000000000000026
7,6,10000,9028,0.010000000000000009
7,6,10000,9029,0.009999999999999981
7,6,10000,9032,0.020000000000000018
7,6,10000,9039,0.009999999999999953
7,6,10000,9040,0.03
7,6,10000,9042,0.03999999999999998
7,6,10000,9043,0.07999999999999999
7,6,10000,9045,0.019999999999999962
7,6,10000,9046,0.060000000000000005
7,6,10000,9049,0.020000000000000018
7,6,10000,9054,0.05000000000000002
7,6,10000,9059,0.010000000000000009
7,6,10000,9060,0.09999999999999998
7,6,10000,9064,0.03
7,6,10000,9066,0.020000000000000018
7,6,10000,9070,0.09999999999999998
7,6,10000,9071,0.11000000000000001
7,6,10000,9072,0.020000000000000018
7,6,10000,9074,0.009999999999999981
7,6,10000,9076,0.09000000000000002
7,6,10000,9083,0.06999999999999999
7,6,10000,9084,0.03999999999999998
7,6,10000,9085,0.06
7,6,10000,9086,0.04999999999999999
7,6,10000,9087,0.01999999999999999
7,6,10000,9088,0.04999999999999999
7,6,10000,9096,0.060000000000000026
7,6,10000,9100,0.009999999999999981
7,6,10000,9103,0.03999999999999998
7,6,10000,9110,0.03999999999999998
7,6,10000,9112,0.11
7,6,10000,9113,0.030000000000000027
7,6,10000,9114,0.010000000000000009
7,6,10000,9115,0.04000000000000001
7,6,10000,9117,0.009999999999999995
7,6,10000,9119,0.039999999999999994
7,6,10000,9120,0.010000000000000009
7,6,10000,9121,0.03
7,6,10000,9123,0.06
7,6,10000,9126,0.01999999999999999
7,6,10000,9127,0.009999999999999981
7,6,10000,9132,0.009999999999999981
7,6,10000,9133,0.06
7,6,10000,9134,0.03999999999999998
7,6,10000,9136,0.06
7,6,10000,9139,0.010000000000000009
7,6,10000,9140,0.04999999999999999
7,6,10000,9147,0.07000000000000003
7,6,10000,9149,0.06999999999999998
7,6,10000,9154,0.07999999999999999
7,6,10000,9155,0.01999999999999999
7,6,10000,9157,0.01999999999999999
7,6,10000,9159,0.020000000000000018
7,6,10000,9163,0.09000000000000002
7,6,10000,9166,0.010000000000000009
7,6,10000,9168,0.04999999999999999
7,6,10000,9172,0.07999999999999999
7,6,10000,9174,0.04000000000000001
7,6,10000,9175,0.020000000000000004
7,6,10000,9181,0.07999999999999999
7,6,10000,9183,0.010000000000000009
7,6,10000,9187,0.08000000000000002
7,6,10000,9190,0.06999999999999998
7,6,10000,9192,0.05
7,6,10000,9195,0.04000000000000001
7,6,10000,9197,0.09000000000000002
7,6,10000,9198,0.010000000000000009
7,6,10000,9201,0.07
7,6,10000,9204,0.009999999999999981
7,6,10000,9207,0.05000000000000002
7,6,10000,9209,0.01999999999999999
7,6,10000,9213,0.04999999999999999
7,6,10000,9219,0.04000000000000001
7,6,10000,9221,0.12000000000000001
7,6,10000,9224,0.03
7,6,10000,9225,0.009999999999999981
7,6,10000,9230,0.06000000000000001
7,6,10000,9232,0.05
7,6,10000,9233,0.010000000000000009
7,6,10000,9237,0.009999999999999981
7,6,10000,9241,0.06999999999999999
7,6,10000,9244,0.04999999999999999
7,6,10000,9245,0.009999999999999981
7,6,10000,9251,0.04000000000000001
7,6,10000,9252,0.03
7,6,10000,9256,0.06999999999999999
7,6,10000,9257,0.010000000000000009
7,6,10000,9258,0.010000000000000009
7,6,10000,9260,0.010000000000000009
7,6,10000,9263,0.05000000000000002
7,6,10000,9264,0.01999999999999999
7,6,10000,9266,0.02999999999999997
7,6,10000,9270,0.04999999999999999
7,6,10000,9273,0.03
7,6,10000,9276,0.07
7,6,10000,9286,0.06999999999999999
7,6,10000,9287,0.01999999999999999
7,6,10000,9288,0.04000000000000001
7,6,10000,9289,0.03999999999999998
7,6,10000,9291,0.04000000000000001
7,6,10000,9292,0.020000000000000018
7,6,10000,9295,0.010000000000000009
7,6,10000,9298,0.03
7,6,10000,9299,0.01999999999999999
7,6,10000,9300,0.010000000000000009
7,6,10000,9301,0.05000000000000002
7,6,10000,9305,0.02999999999999997
7,6,10000,9307,0.010000000000000009
7,6,10000,9308,0.010000000000000009
7,6,10000,9311,0.03
7,6,10000,9312,0.010000000000000009
7,6,10000,9314,0.09999999999999999
7,6,10000,9316,0.010000000000000009
7,6,10000,9318,0.07
7,6,10000,9319,0.07
7,6,10000,9322,0.03
7,6,10000,9325,0.030000000000000027
7,6,10000,9328,0.07
7,6,10000,9332,0.020000000000000004
7,6,10000,9333,0.04000000000000001
7,6,10000,9337,0.01999999999999999
7,6,10000,9340,0.019999999999999962
7,6,10000,9343,0.030000000000000013
7,6,10000,9345,0.06
7,6,10000,9346,0.05
7,6,10000,9347,0.019999999999999962
7,6,10000,9351,0.07
7,6,10000,9360,0.010000000000000009
7,6,10000,9361,0.07999999999999999
7,6,10000,9362,0.01999999999999999
7,6,10000,9365,0.039999999999999994
7,6,10000,9368,0.07
7,6,10000,9370,0.03999999999999998
7,6,10000,9373,0.03
7,6,10000,9374,0.09
7,6,10000,9376,0.06
7,6,10000,9379,0.03
7,6,10000,9381,0.04000000000000001
7,6,10000,9384,0.009999999999999981
7,6,10000,9386,0.07
7,6,10000,9388,0.03
7,6,10000,9389,0.019999999999999962
7,6,10000,9394,0.04000000000000001
7,6,10000,9395,0.03
7,6,10000,9398,0.03999999999999998
7,6,10000,9399,0.009999999999999981
7,6,10000,9400,0.020000000000000018
7,6,10000,9401,0.020000000000000004
7,6,10000,9402,0.04000000000000001
7,6,10000,9404,0.04000000000000001
7,6,10000,9409,0.040000000000000036
7,6,10000,9412,0.04999999999999999
7,6,10000,9414,0.09
7,6,10000,9415,0.05000000000000002
7,6,10000,9418,0.020000000000000018
7,6,10000,9422,0.03
7,6,10000,9424,0.03
7,6,10000,9425,0.010000000000000009
7,6,10000,9426,0.08000000000000002
7,6,10000,9428,0.10999999999999999
7,6,10000,9431,0.010000000000000009
7,6,10000,9434,0.09
7,6,10000,9437,0.05
7,6,10000,9438,0.04000000000000001
7,6,10000,9440,0.03
7,6,10000,9441,0.05000000000000002
7,6,10000,9442,0.01999999999999999
7,6,10000,9443,0.010000000000000009
7,6,10000,9447,0.010000000000000009
7,6,10000,9449,0.01999999999999999
7,6,10000,9450,0.03
7,6,10000,9452,0.03999999999999998
7,6,10000,9454,0.010000000000000009
7,6,10000,9455,0.009999999999999995
7,6,10000,9457,0.03
7,6,10000,9459,0.09000000000000002
7,6,10000,9464,0.03
7,6,10000,9466,0.020000000000000018
7,6,10000,9469,0.07999999999999999
7,6,10000,9476,0.09
7,6,10000,9477,0.010000000000000009
7,6,10000,9478,0.020000000000000018
7,6,10000,9482,0.039999999999999994
7,6,10000,9485,0.03
7,6,10000,9489,0.040000000000000036
7,6,10000,9490,0.01999999999999999
7,6,10000,9493,0.010000000000000009
7,6,10000,9496,0.06
7,6,10000,9498,0.06
7,6,10000,9501,0.03999999999999998
7,6,10000,9502,0.04000000000000001
7,6,10000,9505,0.07999999999999999
7,6,10000,9506,0.04000000000000001
7,6,10000,9507,0.04999999999999999
7,6,10000,9508,0.020000000000000018
7,6,10000,9511,0.04000000000000001
7,6,10000,9513,0.04999999999999999
7,6,10000,9514,0.09
7,6,10000,9515,0.010000000000000009
7,6,10000,9517,0.08000000000000002
7,6,10000,9518,0.04999999999999999
7,6,10000,9521,0.03
7,6,10000,9522,0.12
7,6,10000,9526,0.01999999999999999
7,6,10000,9528,0.04000000000000001
7,6,10000,9532,0.04999999999999999
7,6,10000,9534,0.03
7,6,10000,9545,0.06
7,6,10000,9546,0.02999999999999997
7,6,10000,9552,0.01999999999999999
7,6,10000,9554,0.020000000000000018
7,6,10000,9557,0.04000000000000001
7,6,10000,9561,0.04000000000000001
7,6,10000,9562,0.07
7,6,10000,9565,0.03
7,6,10000,9566,0.010000000000000009
7,6,10000,9567,0.04999999999999999
7,6,10000,9569,0.010000000000000009
7,6,10000,9577,0.01999999999999999
7,6,10000,9578,0.01999999999999999
7,6,10000,9580,0.08000000000000002
7,6,10000,9583,0.06999999999999998
7,6,10000,9585,0.030000000000000027
7,6,10000,9587,0.01999999999999999
7,6,10000,9588,0.020000000000000018
7,6,10000,9589,0.06999999999999999
7,6,10000,9591,0.05
7,6,10000,9594,0.01999999999999999
7,6,10000,9599,0.030000000000000013
7,6,10000,9601,0.010000000000000009
7,6,10000,9603,0.020000000000000018
7,6,10000,9606,0.09
7,6,10000,9608,0.08000000000000002
7,6,10000,9609,0.03999999999999998
7,6,10000,9610,0.009999999999999981
7,6,10000,9611,0.09999999999999999
7,6,10000,9613,0.030000000000000027
7,6,10000,9615,0.07
7,6,10000,9618,0.06
7,6,10000,9620,0.01999999999999999
7,6,10000,9624,0.04999999999999999
7,6,10000,9625,0.01999999999999999
7,6,10000,9626,0.05000000000000002
7,6,10000,9628,0.06999999999999998
7,6,10000,9631,0.05000000000000002
7,6,10000,9633,0.03
7,6,10000,9636,0.04000000000000001
7,6,10000,9637,0.05000000000000002
7,6,10000,9644,0.03
7,6,10000,9654,0.04000000000000001
7,6,10000,9664,0.04999999999999999
7,6,10000,9665,0.04000000000000001
7,6,10000,9666,0.07999999999999999
7,6,10000,9668,0.04000000000000001
7,6,10000,9672,0.009999999999999981
7,6,10000,9673,0.04000000000000001
7,6,10000,9675,0.08
7,6,10000,9680,0.05000000000000002
7,6,10000,9681,0.010000000000000009
7,6,10000,9686,0.04000000000000001
7,6,10000,9694,0.020000000000000018
7,6,10000,9697,0.009999999999999995
7,6,10000,9698,0.03
7,6,10000,9701,0.010000000000000009
7,6,10000,9702,0.010000000000000009
7,6,10000,9704,0.03999999999999998
7,6,10000,9705,0.010000000000000009
7,6,10000,9706,0.04999999999999999
7,6,10000,9707,0.01999999999999999
7,6,10000,9708,0.01999999999999999
7,6,10000,9709,0.06
7,6,10000,9711,0.03999999999999998
7,6,10000,9717,0.10999999999999999
7,6,10000,9722,0.01999999999999999
7,6,10000,9725,0.09
7,6,10000,9728,0.03
7,6,10000,9730,0.020000000000000018
7,6,10000,9734,0.06
7,6,10000,9735,0.06
7,6,10000,9736,0.09000000000000002
7,6,10000,9737,0.020000000000000004
7,6,10000,9738,0.020000000000000018
7,6,10000,9739,0.020000000000000018
7,6,10000,9743,0.03
7,6,10000,9744,0.04999999999999999
7,6,10000,9745,0.009999999999999981
7,6,10000,9747,0.03
7,6,10000,9748,0.04999999999999999
7,6,10000,9751,0.07999999999999999
7,6,10000,9754,0.04000000000000001
7,6,10000,9756,0.009999999999999995
7,6,10000,9759,0.03
7,6,10000,9764,0.020000000000000018
7,6,10000,9765,0.06
7,6,10000,9766,0.09000000000000001
7,6,10000,9767,0.09
7,6,10000,9770,0.08
7,6,10000,9771,0.08000000000000002
7,6,10000,9772,0.03
7,6,10000,9775,0.03
7,6,10000,9776,0.060000000000000005
7,6,10000,9782,0.09999999999999998
7,6,10000,9784,0.009999999999999995
7,6,10000,9795,0.03
7,6,10000,9797,0.060000000000000026
7,6,10000,9802,0.06
7,6,10000,9804,0.020000000000000018
7,6,10000,9805,0.020000000000000018
7,6,10000,9807,0.07
7,6,10000,9809,0.04000000000000001
7,6,10000,9810,0.03
7,6,10000,9814,0.09
7,6,10000,9816,0.07
7,6,10000,9817,0.01999999999999999
7,6,10000,9818,0.04999999999999999
7,6,10000,9825,0.03
7,6,10000,9827,0.11
7,6,10000,9828,0.020000000000000018
7,6,10000,9836,0.04999999999999999
7,6,10000,9839,0.1
7,6,10000,9842,0.03
7,6,10000,9845,0.09000000000000001
7,6,10000,9847,0.020000000000000018
7,6,10000,9852,0.03999999999999998
7,6,10000,9853,0.03
7,6,10000,9854,0.010000000000000009
7,6,10000,9857,0.03999999999999998
7,6,10000,9860,0.01999999999999999
7,6,10000,9865,0.07999999999999999
7,6,10000,9866,0.04000000000000001
7,6,10000,9867,0.010000000000000009
7,6,10000,9870,0.010000000000000009
7,6,10000,9871,0.06
7,6,10000,9872,0.01999999999999999
7,6,10000,9877,0.020000000000000004
7,6,10000,9879,0.03
7,6,10000,9880,0.010000000000000009
7,6,10000,9884,0.04999999999999999
7,6,10000,9887,0.06
7,6,10000,9889,0.010000000000000009
7,6,10000,9896,0.04000000000000001
7,6,10000,9897,0.04000000000000001
7,6,10000,9898,0.06
7,6,10000,9899,0.020000000000000018
7,6,10000,9903,0.07999999999999999
7,6,10000,9904,0.03
7,6,10000,9905,0.04999999999999999
7,6,10000,9909,0.020000000000000018
7,6,10000,9910,0.01999999999999999
7,6,10000,9911,0.01999999999999999
7,6,10000,9913,0.01999999999999999
7,6,10000,9917,0.01999999999999999
7,6,10000,9919,0.01999999999999999
7,6,10000,9921,0.03
7,6,10000,9922,0.01999999999999999
7,6,10000,9924,0.06
7,6,10000,9925,0.020000000000000018
7,6,10000,9927,0.07
7,6,10000,9928,0.06999999999999998
7,6,10000,9929,0.04999999999999999
7,6,10000,9931,0.04000000000000001
7,6,10000,9936,0.010000000000000002
7,6,10000,9937,0.04999999999999999
7,6,10000,9938,0.03
7,6,10000,9939,0.010000000000000009
7,6,10000,9941,0.07000000000000003
7,6,10000,9943,0.04000000000000001
7,6,10000,9944,0.04000000000000001
7,6,10000,9947,0.010000000000000009
7,6,10000,9948,0.04999999999999999
7,6,10000,9950,0.04999999999999999
7,6,10000,9951,0.05
7,6,10000,9952,0.01999999999999999
7,6,10000,9953,0.10999999999999999
7,6,10000,9955,0.05999999999999997
7,6,10000,9956,0.07999999999999999
7,6,10000,9957,0.010000000000000009
7,6,10000,9958,0.010000000000000009
7,6,10000,9962,0.05000000000000002
7,6,10000,9965,0.03999999999999998
7,6,10000,9969,0.06
7,6,10000,9974,0.04999999999999999
7,6,10000,9977,0.13
7,6,10000,9978,0.010000000000000009
7,6,10000,9979,0.010000000000000009
7,6,10000,9984,0.06
7,6,10000,9989,0.020000000000000018
7,6,10000,9991,0.03
7,6,10000,9993,0.009999999999999981
7,6,10000,9994,0.05000000000000002
7,6,10000,9995,0.010000000000000009
7,6,10000,9999,0.03
8,7,10000,3,0.05000000000000002
8,7,10000,6,0.049999999999999996
8,7,10000,7,0.04999999999999999
8,7,10000,8,0.049999999999999996
8,7,10000,9,0.03999999999999998
8,7,10000,14,0.030000000000000002
8,7,10000,17,0.08
8,7,10000,18,0.17
8,7,10000,20,0.09
8,7,10000,21,0.039999999999999994
8,7,10000,23,0.07
8,7,10000,26,0.009999999999999995
8,7,10000,28,0.009999999999999998
8,7,10000,30,0.010000000000000009
8,7,10000,31,0.05
8,7,10000,32,0.01999999999999999
8,7,10000,37,0.06999999999999999
8,7,10000,41,0.07
8,7,10000,52,0.05
8,7,10000,53,0.09000000000000002
